,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
0,1617791999.2231395,45744,1617791999,222941307,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
1,1617791999.2238257,45745,1617791999,223665997,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
2,1617791999.2264204,45746,1617791999,226267032,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
3,1617791999.2307014,45747,1617791999,230556536,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
4,1617791999.2331686,45748,1617791999,233012675,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
5,1617791999.2356458,45749,1617791999,235470205,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
6,1617791999.238073,45750,1617791999,237930315,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
7,1617791999.239009,45751,1617791999,238781408,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
8,1617791999.2432833,45752,1617791999,243130607,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
9,1617791999.2457767,45753,1617791999,245595754,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
10,1617791999.2464945,45754,1617791999,246315570,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
11,1617791999.2511585,45755,1617791999,251002054,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
12,1617791999.253688,45756,1617791999,253531489,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
13,1617791999.2544892,45757,1617791999,254316015,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
14,1617791999.2587135,45758,1617791999,258557981,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
15,1617791999.2612073,45759,1617791999,261020783,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
16,1617791999.2640786,45760,1617791999,263924748,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
17,1617791999.2665982,45761,1617791999,266449616,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
18,1617791999.2677329,45762,1617791999,267537957,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
19,1617791999.2719414,45763,1617791999,271793318,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
20,1617791999.2749615,45764,1617791999,274775466,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
21,1617791999.2774231,45765,1617791999,277264322,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
22,1617791999.2800393,45766,1617791999,279858718,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
23,1617791999.2825358,45767,1617791999,282375859,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
24,1617791999.2850778,45768,1617791999,284886379,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
25,1617791999.2875376,45769,1617791999,287342534,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
26,1617791999.2899609,45770,1617791999,289796366,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
27,1617791999.2924867,45771,1617791999,292306116,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
28,1617791999.2949846,45772,1617791999,294830172,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
29,1617791999.2974913,45773,1617791999,297308669,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
30,1617791999.2987118,45774,1617791999,298560847,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
31,1617791999.3032439,45775,1617791999,303073863,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
32,1617791999.305651,45776,1617791999,305466237,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
33,1617791999.3081346,45777,1617791999,307980729,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
34,1617791999.3140774,45778,1617791999,313910886,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
35,1617791999.5285368,45779,1617791999,528367385,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
36,1617791999.5311852,45780,1617791999,530960080,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
37,1617791999.5356743,45781,1617791999,535517575,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
38,1617791999.538162,45782,1617791999,538022566,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
39,1617791999.5406632,45783,1617791999,540501315,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
40,1617791999.5430934,45784,1617791999,542958622,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
41,1617791999.5455914,45785,1617791999,545459861,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
42,1617791999.546467,45786,1617791999,546310162,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
43,1617791999.5532734,45787,1617791999,553141137,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
44,1617791999.8424597,45788,1617791999,842299485,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
45,1617791999.8425498,45789,1617791999,842320047,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
46,1617791999.8448114,45790,1617791999,844692860,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
47,1617791999.8459,45791,1617791999,845781946,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
48,1617791999.8502073,45792,1617791999,850092606,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
49,1617791999.852819,45793,1617791999,852694428,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
50,1617791999.8537087,45794,1617791999,853551381,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
51,1617792000.144742,45795,1617792000,144559375,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
52,1617792000.1473038,45796,1617792000,147126717,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
53,1617792000.1497464,45797,1617792000,149598247,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
54,1617792000.1504748,45798,1617792000,150334780,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
55,1617792000.1547673,45799,1617792000,154614449,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
56,1617792000.1555526,45800,1617792000,155415368,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
57,1617792000.1584053,45801,1617792000,158271904,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
58,1617792000.1631596,45802,1617792000,163003844,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
59,1617792000.4506545,45803,1617792000,450491092,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
60,1617792000.4548965,45804,1617792000,454736480,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
61,1617792000.4557152,45805,1617792000,455567665,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
62,1617792000.4599822,45806,1617792000,459857011,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
63,1617792000.4624307,45807,1617792000,462319962,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
64,1617792000.4631891,45808,1617792000,463046297,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
65,1617792000.4657428,45809,1617792000,465604889,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
66,1617792000.4683154,45810,1617792000,468178965,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
67,1617792000.471167,45811,1617792000,471029283,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
68,1617792000.4753926,45812,1617792000,475263873,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
69,1617792000.476265,45813,1617792000,476126820,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
70,1617792000.7591498,45814,1617792000,759022396,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
71,1617792000.762095,45815,1617792000,761981134,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
72,1617792000.76454,45816,1617792000,764428721,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
73,1617792000.7671835,45817,1617792000,767011034,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
74,1617792000.769658,45818,1617792000,769524675,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
75,1617792000.7721374,45819,1617792000,771982568,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
76,1617792000.7746296,45820,1617792000,774449644,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
77,1617792000.775801,45821,1617792000,775642256,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
78,1617792000.78044,45822,1617792000,780306953,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
79,1617792000.781376,45823,1617792000,781285667,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
80,1617792000.785735,45824,1617792000,785600649,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
81,1617792001.067385,45825,1617792001,67258610,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
82,1617792001.0749052,45826,1617792001,74679785,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
83,1617792001.074915,45827,1617792001,74690032,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
84,1617792001.074932,45828,1617792001,74695074,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
85,1617792001.0773218,45829,1617792001,77141319,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
86,1617792001.0797482,45830,1617792001,79599447,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
87,1617792001.0934687,45831,1617792001,93347673,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
88,1617792001.1011767,45832,1617792001,101012649,world,-0.8321421146392822,0.4263616800308228,0.32472017407417303,0.022165201604366302,-0.010445614345371723,-0.5335674285888672,0.8454025387763977
